ID,Name,Position,Team,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,fanPts,timeOnIce_W,assists_W,goals_W,pim_W,shots_W,games_W,hits_W,powerPlayGoals_W,powerPlayPoints_W,powerPlayTimeOnIce_W,evenTimeOnIce_W,penaltyMinutes_W,faceOffPct_W,shotPct_W,gameWinningGoals_W,overTimeGoals_W,shortHandedGoals_W,shortHandedPoints_W,shortHandedTimeOnIce_W,blocked_W,plusMinus_W,points_W,shifts_W,fanPts_W,upcomingDifficulty,truth
8476923,Damon Severson,D,NJD,16815,3,1,14,23,13,10,0,2,1274,13283,14,0,0.01220703125,0,0,0,0,2258,30,-1,4,334,83,5318,1,0,2,6,4,1,0,1,325,4450,2,0,0.0,0,0,0,0,543,9,-2,1,105,18,623.6758,0
8476923,Damon Severson,D,NJD,19315,3,1,16,27,15,14,0,2,1511,15141,16,0,0.006103515625,0,0,0,0,2663,31,-2,4,376,90,2500,0,0,2,4,2,4,0,0,237,1858,2,0,0.0,0,0,0,0,405,1,-1,0,42,7,1043.913,0
8476923,Damon Severson,D,NJD,23247,3,1,16,36,18,18,0,2,1886,18101,16,0,0.000762939453125,0,0,0,0,3260,33,-6,4,450,97,3932,0,0,0,9,3,4,0,0,375,2960,0,0,0.0,0,0,0,0,597,2,-4,0,74,7,974.6779,1
8476923,Damon Severson,D,NJD,27101,3,2,16,45,21,22,1,3,2237,20824,16,0,12.50009536743164,0,0,0,0,4040,37,-8,5,522,126,3854,0,1,0,9,3,4,1,1,351,2723,0,0,12.5,0,0,0,0,780,4,-2,1,72,29,1345.8072000000002,0
8476923,Damon Severson,D,NJD,32695,4,3,20,54,25,28,1,3,2796,25406,20,0,2.8625059604644774,0,0,0,0,4493,38,-5,7,628,158,5594,1,1,4,9,4,6,0,0,559,4582,4,0,2.08125,0,0,0,0,453,1,3,2,106,32,1307.2256,0
8476923,Damon Severson,D,NJD,39150,6,3,22,63,29,30,1,4,3355,30667,22,0,0.17890662252902984,0,0,0,1,5128,41,-6,9,732,180,6455,2,0,2,9,4,2,0,1,559,5261,2,0,0.0,0,0,0,1,635,3,-1,2,104,22,983.3589000000001,0
8476923,Damon Severson,D,NJD,43818,9,4,24,70,32,35,1,4,3498,35019,24,0,50.02236332781613,0,0,0,1,5301,44,-5,13,827,215,4668,3,1,2,7,3,5,0,0,143,4352,2,0,50.0,0,0,0,0,173,3,1,4,95,35,982.8959,0
8476923,Damon Severson,D,NJD,48526,10,5,30,74,35,36,1,4,3982,38873,30,0,12.502795415977015,0,0,0,1,5671,48,-6,15,915,232,4708,1,1,6,4,3,1,0,0,484,3854,6,0,6.25,0,0,0,0,370,4,-1,2,88,17,1038.5316,0
8476923,Damon Severson,D,NJD,53079,13,5,30,84,38,40,1,6,4296,42833,30,0,1.562849426997127,0,0,0,1,5950,50,-9,18,996,258,4553,3,0,0,10,3,4,0,2,314,3960,0,0,0.0,0,0,0,0,279,2,-3,3,81,26,934.7908,1
8476923,Damon Severson,D,NJD,57956,15,6,30,94,41,45,2,8,4859,46836,30,0,8.52035617837464,0,0,0,1,6261,53,-12,21,1084,296,4877,2,1,0,10,3,5,1,2,563,4003,0,0,8.325,0,0,0,0,311,3,-3,3,88,38,613.393,0
8476923,Damon Severson,D,NJD,60940,15,6,34,96,43,45,2,8,5256,49252,34,0,2.13008904459366,0,0,0,1,6432,56,-15,21,1143,295,2984,0,0,4,2,2,0,0,0,397,2416,4,0,0.0,0,0,0,0,171,3,-3,0,59,-1,1274.2132000000001,0
8476923,Damon Severson,D,NJD,66348,21,6,40,101,47,50,2,10,5634,53630,40,0,0.2662611305742075,0,0,0,1,7084,59,-15,27,1243,336,5408,6,0,6,5,4,5,0,2,378,4378,6,0,0.0,0,0,0,0,652,3,0,6,100,41,338.1884,0
8476923,Damon Severson,D,NJD,67723,21,6,45,103,48,50,2,10,5745,54814,45,0,0.13313056528710376,0,0,0,1,7164,59,-16,27,1268,336,1375,0,0,5,2,1,0,0,0,111,1184,5,0,0.0,0,0,0,0,80,0,-1,0,25,0,604.0758000000001,1
8476923,Damon Severson,D,NJD,70432,23,7,47,105,50,53,3,11,6062,56778,47,0,25.066565282643552,0,0,0,1,7592,61,-15,30,1321,369,2709,2,1,2,2,2,3,1,1,317,1964,2,0,25.0,0,0,0,0,428,2,1,3,53,33,1325.6643000000001,0
8476923,Damon Severson,D,NJD,76043,24,7,49,115,54,56,3,11,7071,60855,49,0,1.566660330165222,0,0,0,1,8117,65,-13,31,1426,394,5611,1,0,2,10,4,3,0,0,1009,4077,2,0,0.0,0,0,0,0,525,4,2,1,105,25,1037.3117,1
8477341,Andreas Johnsson,L,NJD,699,0,1,0,3,1,0,0,0,16,669,0,0,16.65,0,0,0,0,14,0,1,1,17,11,699,0,1,0,3,1,0,0,0,16,669,0,0,16.65,0,0,0,0,14,0,1,1,17,11,1039.0754000000002,0
8477341,Andreas Johnsson,L,NJD,3319,1,1,2,6,4,3,0,0,105,3127,2,0.0,2.08125,0,0,0,0,87,0,1,2,78,21,2620,1,0,2,3,3,3,0,0,89,2458,2,0.0,0.0,0,0,0,0,73,0,0,1,61,10,950.7837,0
8477341,Andreas Johnsson,L,NJD,5988,2,4,6,10,7,4,0,0,262,5565,6,0.0,67.1953125,0,0,0,0,161,1,5,6,142,57,2669,1,3,4,4,3,1,0,0,157,2438,4,0,66.675,0,0,0,0,74,1,4,4,64,36,911.6990000000001,0
8477341,Andreas Johnsson,L,NJD,9089,3,4,6,14,10,5,0,0,816,8088,6,16.665,16.798828125,0,0,0,0,185,2,6,7,213,69,3101,1,0,0,4,3,1,0,0,554,2523,0,16.665,0.0,0,0,0,0,24,1,1,1,71,12,1303.6351000000002,1
8477341,Andreas Johnsson,L,NJD,12641,5,6,8,22,14,12,1,1,1093,11324,8,8.3325,7.2999267578125,0,0,0,0,224,4,9,11,296,122,3552,2,2,2,8,4,7,1,1,277,3236,2,0.0,6.25,0,0,0,0,39,2,3,4,83,53,623.6758,0
8477341,Andreas Johnsson,L,NJD,14340,5,6,10,25,16,14,1,1,1281,12835,10,27.083125,1.824981689453125,0,0,0,0,224,4,8,11,336,125,1699,0,0,2,3,2,2,0,0,188,1511,2,25.0,0.0,0,0,0,0,0,0,-1,0,40,3,1043.913,0
8477341,Andreas Johnsson,L,NJD,17141,8,9,12,34,19,16,1,1,1623,15282,12,63.5415625,37.72812271118164,0,0,0,0,236,4,13,17,398,176,2801,3,3,2,9,3,2,0,0,342,2447,2,50.0,37.5,0,0,0,0,12,0,5,6,62,51,974.6779,0
8477341,Andreas Johnsson,L,NJD,19783,9,9,16,39,22,21,1,1,1908,17630,16,31.77078125,4.716015338897705,0,0,0,0,245,5,10,18,463,185,2642,1,0,4,5,3,5,0,0,285,2348,4,0.0,0.0,0,0,0,0,9,1,-3,1,65,9,1345.8072000000002,0
8477341,Andreas Johnsson,L,NJD,23612,10,9,18,55,26,25,1,1,2439,20928,18,31.77078125,0.29475095868110657,0,0,0,0,245,6,11,19,551,212,3829,1,0,2,16,4,4,0,0,531,3298,2,0,0.0,0,0,0,0,0,1,1,1,88,27,1307.2256,0
8477341,Andreas Johnsson,L,NJD,27017,10,9,18,61,30,26,1,1,3088,23684,18,31.77078125,0.01842193491756916,0,0,0,0,245,7,6,19,623,210,3405,0,0,0,6,4,1,0,0,649,2756,0,0,0.0,0,0,0,0,0,1,-5,0,72,-2,983.3589000000001,0
8477341,Andreas Johnsson,L,NJD,29562,12,9,18,63,33,26,1,1,3179,26138,18,15.885390625,0.00460548372939229,0,0,0,0,245,8,5,21,679,219,2545,2,0,0,2,3,0,0,0,91,2454,0,0.0,0.0,0,0,0,0,0,1,-1,2,56,9,982.8959,0
8477341,Andreas Johnsson,L,NJD,30747,12,9,18,64,34,27,1,1,3240,27262,18,15.885390625,0.002302741864696145,0,0,0,0,245,8,3,21,701,217,1185,0,0,0,1,1,1,0,0,61,1124,0,0,0.0,0,0,0,0,0,0,-2,0,22,-2,288.3466,0
8477341,Andreas Johnsson,L,NJD,31708,12,9,18,65,35,28,1,1,3324,28120,18,15.885390625,0.0011513709323480725,0,0,0,0,264,8,3,21,720,219,961,0,0,0,1,1,1,0,0,84,858,0,0,0.0,0,0,0,0,19,0,0,0,19,2,1038.5316,0
8477341,Andreas Johnsson,L,NJD,34132,14,10,18,72,38,35,1,1,3324,30544,18,15.885390625,12.500287842733087,0,0,0,0,264,9,5,24,773,252,2424,2,1,0,7,3,7,0,0,0,2424,0,0,12.5,0,0,0,0,0,1,2,3,53,33,934.7908,0
8477341,Andreas Johnsson,L,NJD,36488,14,10,22,77,41,37,1,1,3391,32833,22,3.97134765625,1.5625359803416359,0,0,0,0,264,10,2,24,827,254,2356,0,0,4,5,3,2,0,0,67,2289,4,0.0,0.0,0,0,0,0,0,1,-3,0,54,2,613.393,0
8477341,Andreas Johnsson,L,NJD,37970,14,11,22,79,43,39,1,1,3393,34308,22,3.97134765625,25.39063399508541,0,0,0,0,269,13,-1,25,861,261,1482,0,1,0,2,2,2,0,0,2,1475,0,0,25.0,0,0,0,0,5,3,-3,1,34,7,1274.2132000000001,0
8477341,Andreas Johnsson,L,NJD,40701,15,11,22,82,46,40,1,1,3516,36902,22,3.97134765625,6.347658498771352,0,0,0,0,283,13,1,26,925,273,2731,1,0,0,3,3,1,0,0,123,2594,0,0,0.0,0,0,0,0,14,0,2,1,64,12,604.0758000000001,0
8477341,Andreas Johnsson,L,NJD,42317,15,11,24,87,48,43,1,1,3516,38463,24,3.97134765625,1.586914624692838,0,0,0,0,338,13,2,26,965,283,1616,0,0,2,5,2,3,0,0,0,1561,2,0,0.0,0,0,0,0,55,0,1,0,40,10,1325.6643000000001,0
8477341,Andreas Johnsson,L,NJD,45441,17,11,26,94,52,46,1,1,3704,41399,26,3.97134765625,0.19836432808660476,0,0,0,0,338,14,2,28,1033,302,3124,2,0,2,7,4,3,0,0,188,2936,2,0,0.0,0,0,0,0,0,1,0,2,68,19,1037.3117,0
8477419,Mason Geertsen,D,NJD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1039.0754000000002,0
8477419,Mason Geertsen,D,NJD,739,0,0,17,0,2,5,0,0,0,739,17,0,0.0,0,0,0,0,0,0,-1,0,22,3,739,0,0,17,0,2,5,0,0,0,739,17,0,0.0,0,0,0,0,0,0,-1,0,22,3,950.7837,0
8477419,Mason Geertsen,D,NJD,1232,0,0,19,0,3,9,0,0,0,1232,19,0,0.0,0,0,0,0,0,0,-1,0,36,7,493,0,0,2,0,1,4,0,0,0,493,2,0,0.0,0,0,0,0,0,0,0,0,14,4,911.6990000000001,0
8477419,Mason Geertsen,D,NJD,1719,0,0,19,0,4,13,0,0,0,1719,19,0,0.0,0,0,0,0,0,1,-1,0,48,12,487,0,0,0,0,1,4,0,0,0,487,0,0,0.0,0,0,0,0,0,1,0,0,12,5,1303.6351000000002,0
8477419,Mason Geertsen,D,NJD,2099,0,0,19,1,5,15,0,0,0,2099,19,0,0.0,0,0,0,0,0,1,-1,0,60,15,380,0,0,0,1,1,2,0,0,0,380,0,0,0.0,0,0,0,0,0,0,0,0,12,3,1043.913,0
8477419,Mason Geertsen,D,NJD,2453,0,0,24,2,6,16,0,0,0,2453,24,0,0.0,0,0,0,0,0,1,-1,0,73,17,354,0,0,5,1,1,1,0,0,0,354,5,0,0.0,0,0,0,0,0,0,0,0,13,2,974.6779,0
8477419,Mason Geertsen,D,NJD,2775,0,0,24,2,7,16,0,0,0,2775,24,0,0.0,0,0,0,0,0,1,-1,0,83,17,322,0,0,0,0,1,0,0,0,0,322,0,0,0.0,0,0,0,0,0,0,0,0,10,0,1345.8072000000002,0
8477419,Mason Geertsen,D,NJD,2946,0,0,31,2,8,19,0,0,0,2946,31,0,0.0,0,0,0,0,0,1,-1,0,87,20,171,0,0,7,0,1,3,0,0,0,171,7,0,0.0,0,0,0,0,0,0,0,0,4,3,1307.2256,0
8477419,Mason Geertsen,D,NJD,4655,0,0,43,4,11,26,0,0,0,4647,43,0,0.0,0,0,0,0,8,3,-3,0,133,27,1709,0,0,12,2,3,7,0,0,0,1701,12,0,0.0,0,0,0,0,8,2,-2,0,46,7,982.8959,0
8477419,Mason Geertsen,D,NJD,5113,0,0,43,4,12,30,0,0,0,5105,43,0,0.0,0,0,0,0,8,4,-4,0,146,30,458,0,0,0,0,1,4,0,0,0,458,0,0,0.0,0,0,0,0,0,1,-1,0,13,3,1274.2132000000001,0
8477419,Mason Geertsen,D,NJD,6573,0,0,43,6,15,40,0,0,0,6565,43,0,0.0,0,0,0,0,8,5,-2,0,186,47,1460,0,0,0,2,3,10,0,0,0,1460,0,0,0.0,0,0,0,0,0,1,2,0,40,17,338.1884,0
8477419,Mason Geertsen,D,NJD,7199,0,0,55,6,16,44,0,0,0,7191,55,0,0.0,0,0,0,0,8,6,-2,0,203,52,626,0,0,12,0,1,4,0,0,0,626,12,0,0.0,0,0,0,0,0,1,0,0,17,5,1325.6643000000001,0
8477419,Mason Geertsen,D,NJD,7706,0,0,57,6,17,48,0,0,0,7698,57,0,0.0,0,0,0,0,8,6,-2,0,217,56,507,0,0,2,0,1,4,0,0,0,507,2,0,0.0,0,0,0,0,0,0,0,0,14,4,1037.3117,0
8477435,Ryan Graves,D,NJD,1495,1,0,0,1,1,0,0,0,0,1140,0,0,0.0,0,0,0,0,355,2,4,1,31,15,1495,1,0,0,1,1,0,0,0,0,1140,0,0,0.0,0,0,0,0,355,2,4,1,31,15,1039.0754000000002,0
8477435,Ryan Graves,D,NJD,5187,3,0,2,4,4,7,0,0,4,4442,2,0,0.0,0,0,0,0,741,7,4,3,109,38,3692,2,0,2,3,3,7,0,0,4,3302,2,0,0.0,0,0,0,0,386,5,0,2,78,23,950.7837,0
8477435,Ryan Graves,D,NJD,9084,3,0,2,11,7,15,0,0,4,7740,2,0,0.0,0,0,0,0,1340,14,5,3,186,62,3897,0,0,0,7,3,8,0,0,0,3298,0,0,0.0,0,0,0,0,599,7,1,0,77,24,911.6990000000001,0
8477435,Ryan Graves,D,NJD,13400,4,1,4,16,10,19,0,0,12,11181,4,0,25.0,0,0,0,0,2207,21,7,5,265,92,4316,1,1,2,5,3,4,0,0,8,3441,2,0,25.0,0,0,0,0,867,7,2,2,79,30,1303.6351000000002,0
8477435,Ryan Graves,D,NJD,18493,5,1,4,23,14,25,0,0,48,15613,4,0,6.25,0,0,0,0,2832,28,5,6,363,112,5093,1,0,0,7,4,6,0,0,36,4432,0,0,0.0,0,0,0,0,625,7,-2,1,98,20,623.6758,0
8477435,Ryan Graves,D,NJD,21022,6,1,4,25,16,27,0,0,54,17705,4,0,3.125,0,0,0,0,3263,31,7,7,410,127,2529,1,0,0,2,2,2,0,0,6,2092,0,0,0.0,0,0,0,0,431,3,2,1,47,15,1043.913,0
8477435,Ryan Graves,D,NJD,24695,6,1,10,28,19,28,0,0,63,20958,10,0,0.78125,0,0,0,0,3674,32,9,7,484,136,3673,0,0,6,3,3,1,0,0,9,3253,6,0,0.0,0,0,0,0,411,1,2,0,74,9,974.6779,0
8477435,Ryan Graves,D,NJD,28169,7,3,10,33,22,30,0,0,63,23748,10,0,50.09765625,0,0,0,0,4358,41,8,10,554,166,3474,1,2,0,5,3,2,0,0,0,2790,0,0,50.0,0,0,0,0,684,9,-1,3,70,30,1345.8072000000002,0
8477435,Ryan Graves,D,NJD,31464,7,3,14,36,25,32,0,0,63,26694,14,0,12.5244140625,0,0,0,0,4707,47,5,10,622,171,3295,0,0,4,3,3,2,0,0,0,2946,4,0,0.0,0,0,0,0,349,6,-3,0,68,5,983.3589000000001,0
8477435,Ryan Graves,D,NJD,35237,8,3,14,41,28,33,0,0,63,30248,14,0,1.5655517578125,0,0,0,0,4926,55,0,11,707,179,3773,1,0,0,5,3,1,0,0,0,3554,0,0,0.0,0,0,0,0,219,8,-5,1,85,8,982.8959,0
8477435,Ryan Graves,D,NJD,39343,10,3,14,53,31,36,0,0,128,33753,14,0,0.1956939697265625,0,0,0,0,5462,61,2,13,788,212,4106,2,0,0,12,3,3,0,0,65,3505,0,0,0.0,0,0,0,0,536,6,2,2,81,33,288.3466,0
8477435,Ryan Graves,D,NJD,40871,10,3,16,54,32,38,0,0,152,34924,16,0,0.09784698486328125,0,0,0,0,5795,64,1,13,813,216,1528,0,0,2,1,1,2,0,0,24,1171,2,0,0.0,0,0,0,0,333,3,-1,0,25,4,1038.5316,0
8477435,Ryan Graves,D,NJD,44783,13,3,16,55,35,41,0,0,155,38582,16,0,0.048923492431640625,0,0,0,0,6046,69,1,16,889,237,3912,3,0,0,1,3,3,0,0,3,3658,0,0,0.0,0,0,0,0,251,5,0,3,76,21,934.7908,0
8477435,Ryan Graves,D,NJD,48415,13,3,16,62,38,45,0,0,161,41991,16,0,0.012230873107910156,0,0,0,0,6263,73,-2,16,966,246,3632,0,0,0,7,3,4,0,0,6,3409,0,0,0.0,0,0,0,0,217,4,-3,0,77,9,613.393,0
8477435,Ryan Graves,D,NJD,50820,14,3,18,68,40,49,0,0,161,44108,18,0,0.003057718276977539,0,0,0,0,6551,77,-5,17,1021,258,2405,1,0,2,6,2,4,0,0,0,2117,2,0,0.0,0,0,0,0,288,4,-3,1,55,12,1274.2132000000001,0
8477435,Ryan Graves,D,NJD,55660,16,3,18,76,44,53,0,0,170,48363,18,0,0.0003822147846221924,0,0,0,0,7127,88,-2,19,1115,295,4840,2,0,0,8,4,4,0,0,9,4255,0,0,0.0,0,0,0,0,576,11,3,2,94,37,338.1884,0
8477435,Ryan Graves,D,NJD,56813,16,3,18,76,45,53,0,0,170,49448,18,0,0.0003822147846221924,0,0,0,0,7195,89,-3,19,1137,294,1153,0,0,0,0,1,0,0,0,0,1085,0,0,0.0,0,0,0,0,68,1,-1,0,22,-1,604.0758000000001,0
8477435,Ryan Graves,D,NJD,59147,17,3,20,78,47,59,0,0,186,51602,20,0,0.0001911073923110962,0,0,0,0,7359,91,-1,20,1187,312,2334,1,0,2,2,2,6,0,0,16,2154,2,0,0.0,0,0,0,0,164,2,2,1,50,18,1325.6643000000001,0
8477435,Ryan Graves,D,NJD,63944,18,4,22,88,51,61,0,0,194,55980,22,0,1.5625119442120194,0,0,0,0,7770,99,-4,22,1282,336,4797,1,1,2,10,4,2,0,0,8,4378,2,0,1.5625,0,0,0,0,411,8,-3,2,95,24,1037.3117,0
8478399,Jonas Siegenthaler,D,NJD,1128,0,0,0,0,1,1,0,0,0,920,0,0,0.0,0,0,0,0,208,1,-1,0,28,0,1128,0,0,0,0,1,1,0,0,0,920,0,0,0.0,0,0,0,0,208,1,-1,0,28,0,1039.0754000000002,0
8478399,Jonas Siegenthaler,D,NJD,4561,0,0,7,4,4,3,0,0,7,3787,7,0,0.0,0,0,0,0,767,6,-2,0,90,9,3433,0,0,7,4,3,2,0,0,7,2867,7,0,0.0,0,0,0,0,559,5,-1,0,62,9,950.7837,0
8478399,Jonas Siegenthaler,D,NJD,7406,0,0,11,6,7,9,0,0,7,6438,11,0,0.0,0,0,0,0,961,9,1,0,152,26,2845,0,0,4,2,3,6,0,0,0,2651,4,0,0.0,0,0,0,0,194,3,3,0,62,17,911.6990000000001,0
8478399,Jonas Siegenthaler,D,NJD,11070,0,0,11,12,10,13,0,0,11,9307,11,0,0.0,0,0,0,0,1752,16,0,0,224,41,3664,0,0,0,6,3,4,0,0,4,2869,0,0,0.0,0,0,0,0,791,7,-1,0,72,15,1303.6351000000002,0
8478399,Jonas Siegenthaler,D,NJD,15362,2,0,13,13,14,16,0,0,11,13231,13,0,0.0,0,0,0,0,2120,23,2,2,319,64,4292,2,0,2,1,4,3,0,0,0,3924,2,0,0.0,0,0,0,0,368,7,2,2,95,23,623.6758,0
8478399,Jonas Siegenthaler,D,NJD,17556,4,0,13,14,16,20,0,0,18,15192,13,0,0.0,0,0,0,0,2346,27,1,4,365,79,2194,2,0,0,1,2,4,0,0,7,1961,0,0,0.0,0,0,0,0,226,4,-1,2,46,15,1043.913,0
8478399,Jonas Siegenthaler,D,NJD,21187,4,0,13,20,19,23,0,0,24,18315,13,0,0.0,0,0,0,0,2848,32,2,4,434,95,3631,0,0,0,6,3,3,0,0,6,3123,0,0,0.0,0,0,0,0,502,5,1,0,69,16,974.6779,0
8478399,Jonas Siegenthaler,D,NJD,24532,4,0,17,27,22,24,0,0,24,21141,17,0,0.0,0,0,0,0,3367,35,-3,4,506,96,3345,0,0,4,7,3,1,0,0,0,2826,4,0,0.0,0,0,0,0,519,3,-5,0,72,1,1345.8072000000002,0
8478399,Jonas Siegenthaler,D,NJD,29372,6,0,17,30,26,28,0,0,29,25687,17,0,0.0,0,0,0,0,3656,40,1,6,601,124,4840,2,0,0,3,4,4,0,0,5,4546,0,0,0.0,0,0,0,0,289,5,4,2,95,28,1307.2256,0
8478399,Jonas Siegenthaler,D,NJD,35133,8,0,19,33,30,30,0,0,49,30670,19,0,0.0,0,0,0,1,4414,53,1,8,701,150,5761,2,0,2,3,4,2,0,0,20,4983,2,0,0.0,0,0,0,1,758,13,0,2,100,26,983.3589000000001,0
8478399,Jonas Siegenthaler,D,NJD,39427,9,0,26,40,33,35,0,0,57,34753,26,0,0.0,0,0,0,1,4617,63,-1,9,785,172,4294,1,0,7,7,3,5,0,0,8,4083,7,0,0.0,0,0,0,0,203,10,-2,1,84,22,982.8959,0
8478399,Jonas Siegenthaler,D,NJD,43713,9,0,26,43,36,39,0,0,77,38481,26,0,0.0,0,0,0,1,5155,67,-1,9,863,183,4286,0,0,0,3,3,4,0,0,20,3728,0,0,0.0,0,0,0,0,538,4,0,0,78,11,288.3466,0
8478399,Jonas Siegenthaler,D,NJD,45039,9,0,28,43,37,40,0,0,77,39602,28,0,0.0,0,0,0,1,5360,67,-2,9,887,182,1326,0,0,2,0,1,1,0,0,0,1121,2,0,0.0,0,0,0,0,205,0,-1,0,24,-1,1038.5316,0
8478399,Jonas Siegenthaler,D,NJD,49205,9,0,28,47,40,48,0,0,80,43499,28,0,0.0,0,0,0,1,5626,70,-2,9,961,197,4166,0,0,0,4,3,8,0,0,3,3897,0,0,0.0,0,0,0,0,266,3,0,0,74,15,934.7908,0
8478399,Jonas Siegenthaler,D,NJD,53137,9,0,30,55,43,50,0,0,80,47187,30,0,0.0,0,0,0,1,5870,70,-4,9,1038,203,3932,0,0,2,8,3,2,0,0,0,3688,2,0,0.0,0,0,0,0,244,0,-2,0,77,6,613.393,0
8478399,Jonas Siegenthaler,D,NJD,55827,9,0,30,56,45,51,0,0,80,49517,30,0,0.0,0,0,0,1,6230,72,-6,9,1092,203,2690,0,0,0,1,2,1,0,0,0,2330,0,0,0.0,0,0,0,0,360,2,-2,0,54,0,1274.2132000000001,0
8478399,Jonas Siegenthaler,D,NJD,61207,10,0,32,66,49,54,0,0,80,54150,32,0,0.0,0,0,0,1,6977,76,-5,10,1190,226,5380,1,0,2,10,4,3,0,0,0,4633,2,0,0.0,0,0,0,0,747,4,1,1,98,23,338.1884,0
8478399,Jonas Siegenthaler,D,NJD,62520,10,0,32,68,50,54,0,0,80,55371,32,0,0.0,0,0,0,1,7069,77,-6,10,1215,227,1313,0,0,0,2,1,0,0,0,0,1221,0,0,0.0,0,0,0,0,92,1,-1,0,25,1,604.0758000000001,0
8478399,Jonas Siegenthaler,D,NJD,65163,12,1,32,74,52,55,0,0,80,57491,32,0,12.5,0,0,0,1,7592,84,-2,13,1264,263,2643,2,1,0,6,2,1,0,0,0,2120,0,0,12.5,0,0,0,0,523,7,4,3,49,36,1325.6643000000001,0
8478399,Jonas Siegenthaler,D,NJD,70152,12,1,34,75,56,61,0,0,89,61802,34,0,6.25,0,0,0,1,8261,85,-1,13,1361,273,4989,0,0,2,1,4,6,0,0,9,4311,2,0,0.0,0,0,0,0,669,1,1,0,97,10,1037.3117,0
8478401,Pavel Zacha,C,NJD,1070,1,0,0,3,1,2,0,0,145,759,0,50.0,0.0,0,0,0,0,166,0,0,1,29,9,1070,1,0,0,3,1,2,0,0,145,759,0,50.0,0.0,0,0,0,0,166,0,0,1,29,9,1039.0754000000002,0
8478401,Pavel Zacha,C,NJD,4521,1,2,2,10,4,5,0,0,666,3486,2,43.75,52.5,1,1,0,0,369,1,1,3,102,44,3451,0,2,2,7,3,3,0,0,521,2727,2,37.5,52.5,1,1,0,0,203,1,1,2,73,35,950.7837,1
8478401,Pavel Zacha,C,NJD,7796,2,4,2,16,7,8,1,1,1245,6162,2,42.96875,23.125,1,1,0,0,389,1,-1,6,173,75,3275,1,2,0,6,3,3,1,1,579,2676,0,37.5,10.0,0,0,0,0,20,0,-2,3,71,31,911.6990000000001,0
8478401,Pavel Zacha,C,NJD,11230,2,5,4,22,10,12,1,1,1979,8806,4,33.44609375,11.215625,1,1,0,0,445,2,-2,7,246,90,3434,0,1,2,6,3,4,0,0,734,2644,2,28.075,8.325,0,0,0,0,56,1,-1,1,73,15,1303.6351000000002,1
8478401,Pavel Zacha,C,NJD,15375,4,7,4,35,14,14,2,4,2539,12391,4,58.34701171875,19.4322265625,1,1,0,0,445,4,0,11,338,145,4145,2,2,0,13,4,2,1,3,560,3585,0,54.16625,18.73125,0,0,0,0,0,2,2,4,92,55,623.6758,0
8478401,Pavel Zacha,C,NJD,17495,4,7,6,43,16,17,2,4,2918,14129,6,89.58675292968749,4.858056640625,1,1,0,0,448,5,-1,11,381,155,2120,0,0,2,8,2,3,0,0,379,1738,2,75.0,0.0,0,0,0,0,3,1,-1,0,43,10,1043.913,0
8478401,Pavel Zacha,C,NJD,20802,4,8,6,47,19,23,2,4,3305,16960,6,97.39668823242187,9.53951416015625,1,1,0,0,537,5,-4,12,450,165,3307,0,1,0,4,3,6,0,0,387,2831,0,75.0,8.325,0,0,0,0,89,0,-3,1,69,10,974.6779,0
8478401,Pavel Zacha,C,NJD,23884,5,8,10,53,22,27,2,4,3669,19678,10,65.29958602905273,1.1924392700195312,1,1,0,0,537,6,-4,13,515,180,3082,1,0,4,6,3,4,0,0,364,2718,4,53.125,0.0,0,0,0,0,0,1,0,1,65,15,1345.8072000000002,0
8478401,Pavel Zacha,C,NJD,28460,6,9,10,64,26,34,2,4,4238,23685,10,55.037448253631595,3.649527454376221,1,1,0,0,537,8,-5,15,615,208,4576,1,1,0,11,4,7,0,0,569,4007,0,46.875,3.575,0,0,0,0,0,2,-1,2,100,28,1307.2256,0
8478401,Pavel Zacha,C,NJD,32336,7,9,10,73,30,38,2,5,4947,26790,10,61.34234051585198,0.22809546589851382,1,1,0,0,599,8,-12,16,693,213,3876,1,0,0,9,4,4,0,1,709,3105,0,57.9025,0.0,0,0,0,0,62,0,-7,1,78,5,983.3589000000001,0
8478401,Pavel Zacha,C,NJD,35424,7,9,10,82,33,42,2,5,5038,29740,10,52.835585128963,0.028511933237314227,1,1,0,0,646,8,-14,16,761,222,3088,0,0,0,9,3,4,0,0,91,2950,0,37.5,0.0,0,0,0,0,47,0,-2,0,68,9,288.3466,0
8478401,Pavel Zacha,C,NJD,36289,7,9,10,82,34,43,2,5,5239,30404,10,52.835585128963,0.028511933237314227,1,1,0,0,646,8,-14,16,781,223,865,0,0,0,0,1,1,0,0,201,664,0,0,0.0,0,0,0,0,0,0,0,0,20,1,1038.5316,0
