,ID,Name,Position,Team,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,fanPts,timeOnIce_W,assists_W,goals_W,pim_W,shots_W,games_W,hits_W,powerPlayGoals_W,powerPlayPoints_W,powerPlayTimeOnIce_W,evenTimeOnIce_W,penaltyMinutes_W,faceOffPct_W,shotPct_W,gameWinningGoals_W,overTimeGoals_W,shortHandedGoals_W,shortHandedPoints_W,shortHandedTimeOnIce_W,blocked_W,plusMinus_W,points_W,shifts_W,fanPts_W,upcomingDifficulty
0,8479511,Janne Kuokkanen,C,NJD,33795,6,5,8,45,43,25,1,1,608,30522,8,14.5825,0.12214481830596924,1,0,1,1,2665,16,-12,11,810,146,764,0,0,0,0,1,0,0,0,0,764,0,0,0,0,0,0,0,0,2,-1,0,17,0,1218.0412
1,8481740,Tyce Thompson,R,NJD,1730,0,0,0,3,2,2,0,0,15,1635,0,50.0,0.0,0,0,0,0,80,0,0,0,41,5,1730,0,0,0,3,2,2,0,0,15,1635,0,50.0,0.0,0,0,0,0,80,0,0,0,41,5,1248.5214999999998
2,8474056,P.K. Subban,D,NJD,60997,15,3,43,85,53,52,0,0,2463,55585,43,0.0,0.19533634573454037,1,0,0,1,2949,64,-8,18,1256,273,3848,0,0,7,3,4,2,0,0,17,3702,7,0,0.0,0,0,0,0,129,4,1,0,82,11,1254.6879
3,8475193,Tomas Tatar,L,NJD,46372,13,9,16,93,53,47,2,5,5994,40361,16,18.221678619384765,0.3915649106667843,0,0,0,0,17,17,-12,22,1107,265,2942,1,0,0,7,4,3,0,0,412,2530,0,0.0,0.0,0,0,0,0,0,3,1,1,76,19,1254.6879
4,8476462,Dougie Hamilton,D,NJD,45850,15,9,24,127,36,49,2,8,5152,39414,24,0.0,18.310168042482108,1,1,0,0,1284,52,-4,24,897,376,4881,1,2,2,11,4,4,0,1,471,4406,2,0,18.2125,1,1,0,0,4,2,3,3,96,51,1254.6879
5,8476918,Jimmy Vesey,L,NJD,45396,7,7,8,83,52,75,0,0,1041,37719,8,38.32129634857178,1.5633583536178777,2,0,2,2,6636,23,-16,14,1082,259,3150,1,0,2,4,4,3,0,0,24,2757,2,31.25,0.0,0,0,0,0,369,1,-1,1,79,10,1254.6879
6,8476923,Damon Severson,D,NJD,76043,24,7,49,115,54,56,3,11,7071,60855,49,0.0,1.566660330165222,0,0,0,1,8117,65,-13,31,1426,394,5611,1,0,2,10,4,3,0,0,1009,4077,2,0,0.0,0,0,0,0,525,4,2,1,105,25,1254.6879
7,8477341,Andreas Johnsson,L,NJD,45441,17,11,26,94,52,46,1,1,3704,41399,26,3.97134765625,0.19836432808660476,0,0,0,0,338,14,2,28,1033,302,3124,2,0,2,7,4,3,0,0,188,2936,2,0,0.0,0,0,0,0,0,1,0,2,68,19,1254.6879
8,8477419,Mason Geertsen,D,NJD,7706,0,0,57,6,17,48,0,0,0,7698,57,0.0,0.0,0,0,0,0,8,6,-2,0,217,56,507,0,0,2,0,1,4,0,0,0,507,2,0,0,0,0,0,0,0,0,0,0,14,4,1254.6879
9,8477435,Ryan Graves,D,NJD,63944,18,4,22,88,51,61,0,0,194,55980,22,0.0,1.5625119442120194,0,0,0,0,7770,99,-4,22,1282,336,4797,1,1,2,10,4,2,0,0,8,4378,2,0,1.5625,0,0,0,0,411,8,-3,2,95,24,1254.6879
10,8478399,Jonas Siegenthaler,D,NJD,70152,12,1,34,75,56,61,0,0,89,61802,34,0.0,6.25,0,0,0,1,8261,85,-1,13,1361,273,4989,0,0,2,1,4,6,0,0,9,4311,2,0,0.0,0,0,0,0,669,1,1,0,97,10,1254.6879
11,8478401,Pavel Zacha,C,NJD,52630,14,13,14,112,52,61,4,7,6768,45074,14,90.5935093867532,50.44097943896382,1,1,0,0,788,14,-17,27,1161,343,2497,2,1,0,4,3,2,1,1,248,2232,0,79.16624999999999,50.0,0,0,0,0,17,0,2,3,64,34,1254.6879
12,8478841,Colton White,D,NJD,17779,4,0,6,17,23,17,0,0,21,17451,6,0.0,0.0,0,0,0,0,307,12,0,4,431,62,2521,0,0,0,2,3,2,0,0,0,2467,0,0,0.0,0,0,0,0,54,1,-2,0,58,1,1254.6879
13,8478868,Christian Jaros,D,NJD,7267,0,0,2,9,11,21,0,0,27,7032,2,0.0,0.0,0,0,0,0,208,10,-4,0,177,32,688,0,0,0,1,1,1,0,0,0,687,0,0,0.0,0,0,0,0,1,2,-1,0,17,2,892.0599000000001
14,8479407,Jesper Bratt,L,NJD,51977,32,19,16,140,51,17,3,13,7825,44046,16,0.0,4.118502985006034,6,0,0,0,106,16,3,51,1171,531,4238,2,1,0,10,4,2,0,1,1001,3237,0,0,2.08125,0,0,0,0,0,1,2,3,98,33,1254.6879
15,8479414,Nathan Bastian,R,NJD,35767,2,9,61,66,49,148,2,3,3897,31002,61,74.10335540771484,0.051458156853914264,0,0,0,0,868,25,-5,11,829,313,3416,0,0,5,5,4,12,0,0,925,2471,5,50.0,0.0,0,0,0,0,20,0,0,0,70,17,1254.6879
16,8479415,Michael McLeod,C,NJD,45355,9,6,35,58,52,102,0,0,790,37659,35,50.30520502371971,2.3780494689941407,0,0,0,1,6906,22,-5,15,1171,244,3487,1,0,0,4,4,8,0,0,26,2940,0,47.214375000000004,0.0,0,0,0,0,521,1,-1,1,90,15,1254.6879
17,8480002,Nico Hischier,C,NJD,56525,22,16,17,112,50,33,4,10,7970,43463,17,45.74744434353356,10.948352002976026,1,1,0,1,5092,36,-6,38,1296,415,4732,3,2,2,15,4,0,0,1,969,3392,2,42.314375,9.825,0,0,0,0,371,0,2,5,104,45,1254.6879
18,8480003,Jesper Boqvist,C,NJD,21296,7,5,4,44,30,18,0,0,459,20822,4,13.487861095666887,12.70750732421875,0,0,0,0,15,8,-4,12,544,120,2344,1,1,0,7,4,4,0,0,13,2331,0,10.9375,12.5,0,0,0,0,0,0,1,2,63,23,1254.6879
19,8480883,Ty Smith,D,NJD,47291,12,2,6,49,45,24,0,4,4392,42641,6,0.0,16.650000248104334,0,0,0,0,258,47,-17,14,962,154,835,0,1,0,3,1,0,0,0,8,827,0,0,16.65,0,0,0,0,0,1,-1,1,18,8,1254.6879
20,8481068,Yegor Sharangovich,C,NJD,47315,15,13,6,104,50,22,1,2,3398,41623,6,36.30068629730915,8.429898736497853,2,0,0,0,2294,20,-9,28,1063,298,4389,1,1,0,11,4,3,0,0,450,3495,0,33.036249999999995,6.25,0,0,0,0,444,4,-3,2,99,22,1254.6879
21,8481559,Jack Hughes,C,NJD,41472,24,17,0,115,36,4,3,10,5759,35639,0,26.875402005660582,6.594042571673344,2,2,0,0,74,12,-11,41,800,371,5015,3,2,0,10,4,0,1,1,995,4019,0,23.660625,5.625,0,0,0,0,1,0,0,5,94,44,1254.6879
22,8482110,Dawson Mercer,C,NJD,53692,19,14,20,97,56,14,2,5,6416,46393,20,66.20742253233256,20.66644354080156,2,0,1,1,883,26,-5,33,1184,343,3875,2,2,2,8,4,0,1,2,463,3359,2,60.41625,16.6625,1,0,0,0,53,1,-1,4,92,49,1254.6879
23,8465009,Zdeno Chara,D,NYI,49318,8,0,73,53,45,92,0,0,232,44954,73,0.0,0.0,0,0,0,0,4132,58,3,8,1033,241,2742,1,0,5,3,3,8,0,0,0,2527,5,0,0.0,0,0,0,0,215,5,0,1,62,20,1110.941
24,8470610,Zach Parise,L,NYI,45956,16,7,18,85,52,35,0,5,5244,36889,18,3.6448733043670654,1.8396636247634888,2,0,1,1,3823,35,3,23,1088,307,2997,2,0,0,6,3,2,0,0,356,2327,0,0.0,0.0,0,0,0,0,314,3,3,2,66,25,928.0607
25,8472382,Andy Greene,D,NYI,44147,7,2,2,30,42,20,0,0,92,40119,2,0.0,6.250762939453125,0,0,0,0,3936,75,-5,9,1004,155,2979,2,0,0,4,3,1,0,0,0,2681,0,0,0.0,0,0,0,0,298,8,1,2,73,23,928.0607
26,8473504,Cal Clutterbuck,R,NYI,44146,8,5,10,65,52,208,0,0,284,37568,10,44.856562499999995,3.255094525229652e-05,1,0,1,1,6294,22,-5,13,1106,367,2834,1,0,0,2,3,11,0,0,11,2409,0,0,0.0,0,0,0,0,414,2,0,1,63,19,928.0607
27,8474573,Josh Bailey,R,NYI,45552,20,3,4,42,44,14,1,6,4183,39711,4,48.98273475352907,0.10376572608947754,1,0,0,0,1658,18,-11,23,938,180,2645,1,0,0,1,3,0,0,0,162,2401,0,35.0,0.0,0,0,0,0,82,2,-3,1,52,1,928.0607
28,8474709,Matt Martin,L,NYI,29145,2,2,44,45,42,146,0,0,238,28891,44,39.55078125,0.09784698486328125,0,0,0,0,16,18,0,4,700,229,1505,0,0,2,1,2,8,0,0,6,1499,2,0,0.0,0,0,0,0,0,2,-1,0,33,9,928.0607
29,8475151,Kyle Palmieri,R,NYI,36539,7,7,41,85,39,53,1,2,4203,31741,41,27.87345703125,28.281058657169343,1,0,0,0,595,11,-9,14,811,223,2665,0,2,0,7,3,4,0,0,148,2504,0,25.0,27.5,0,0,0,0,13,2,-1,2,59,23,928.0607
30,8475231,Casey Cizikas,C,NYI,37603,3,6,22,57,45,98,0,0,180,32693,22,50.6844166899962,3.7500244140625,2,0,0,0,4730,28,-1,9,937,249,2575,0,0,6,3,3,5,0,0,11,2276,6,43.948750000000004,0.0,0,0,0,0,288,3,-1,0,64,9,928.0607
31,8475754,Brock Nelson,C,NYI,45243,10,20,31,103,43,24,4,7,5583,38119,31,62.92333776002395,18.03689626129635,2,0,0,0,1541,27,-4,30,970,372,3492,1,1,4,10,3,0,1,1,376,2971,4,57.5,16.65,1,0,0,0,145,3,-1,2,69,41,928.0607
32,8476419,Jean-Gabriel Pageau,C,NYI,52056,11,9,26,87,50,102,2,3,5623,41290,26,50.108964175693636,15.069532274636732,0,0,0,2,5143,31,-7,20,1178,326,3683,2,1,0,3,3,4,0,0,337,3006,0,42.301249999999996,12.5,0,0,0,0,340,1,1,3,81,24,928.0607
33,8476429,Scott Mayfield,D,NYI,62080,13,2,53,69,52,68,0,0,204,54853,53,0.0,0.001016235836141277,1,0,0,1,7023,91,-3,15,1268,296,3432,0,0,5,3,3,5,0,0,0,2904,5,0,0.0,0,0,0,0,528,7,-4,0,66,7,928.0607
34,8476917,Adam Pelech,D,NYI,61462,14,3,10,59,48,65,0,0,574,54428,10,0.0,2.63160400390625,0,0,0,1,6460,79,14,17,1279,305,3986,2,0,0,5,3,1,0,0,34,3409,0,0,0.0,0,0,0,0,543,7,1,2,80,23,928.0607
35,8477506,Ryan Pulock,D,NYI,33204,6,1,2,43,27,48,0,2,2512,29413,2,0.0,25.0,0,0,0,0,1279,73,-8,7,691,182,3830,1,1,0,2,3,5,0,0,140,3406,0,0,25.0,0,0,0,0,284,6,1,2,80,25,928.0607
36,8477527,Ross Johnston,L,NYI,9378,4,1,16,4,15,38,0,0,11,9367,16,0.0,25.0,0,0,0,0,0,7,2,5,216,75,520,0,0,2,0,1,1,0,0,11,509,2,0,0,0,0,0,0,0,1,-1,0,12,0,928.0607
37,8478445,Mathew Barzal,C,NYI,49846,25,12,14,113,45,26,1,10,7471,42321,14,46.13317327051587,3.5464506570267984,1,0,0,0,54,10,-4,37,927,351,2715,4,0,2,10,3,2,0,0,344,2371,2,42.1425,0.0,0,0,0,0,0,2,4,4,58,38,1110.941
38,8478463,Anthony Beauvillier,L,NYI,49636,11,9,2,108,49,26,4,5,5411,42957,2,17.1875,12.515357285851678,1,0,0,0,1268,16,-11,20,1032,278,3299,0,1,0,10,3,0,0,0,349,2903,0,0,12.5,0,0,0,0,47,4,-2,1,64,16,928.0607
39,8479356,Kieffer Bellows,L,NYI,21139,9,4,11,48,29,64,0,2,1032,20077,11,0.0,8.328939819335936,2,0,0,0,30,6,3,13,447,208,1922,0,0,0,1,3,5,0,0,53,1869,0,0,0.0,0,0,0,0,0,0,0,0,42,6,928.0607
40,8480222,Sebastian Aho,D,NYI,22897,8,0,4,25,22,17,0,1,1467,21374,4,0.0,0.0,0,0,0,0,56,27,-6,8,502,91,3012,0,0,2,3,3,1,0,0,0,3012,2,0,0.0,0,0,0,0,0,6,-4,0,62,2,928.0607
41,8480789,Oliver Wahlstrom,R,NYI,36538,10,11,39,115,47,65,5,8,6056,30482,39,34.5703125,10.065094841033623,2,0,0,0,0,13,0,21,804,375,1769,0,1,0,7,3,4,0,0,189,1580,0,0.0,10.0,0,0,0,0,0,0,1,1,39,19,928.0607
42,8480865,Noah Dobson,D,NYI,63436,18,10,10,127,50,50,2,9,7953,53724,10,0.0,22.763415017724036,3,1,0,0,1759,99,2,28,1238,476,3617,1,1,0,9,3,0,0,1,409,3205,0,0,10.0,0,0,0,0,3,5,0,2,77,26,928.0607
43,8478104,Sammy Blais,L,NYR,11305,4,0,17,17,14,37,0,0,968,10337,17,12.5,0.0,0,0,0,0,0,8,3,4,233,84,2335,0,0,2,2,3,8,0,0,119,2216,2,0,0.0,0,0,0,0,0,2,0,0,53,12,1027.2573
44,8479291,Kevin Rooney,C,NYR,42775,5,6,14,60,51,62,0,0,278,35362,14,61.33438169852177,0.00011132961371913552,1,0,0,0,7135,40,0,11,937,228,326,0,0,0,0,1,1,0,0,16,294,0,37.5,0,0,0,0,0,16,3,0,0,6,4,1015.2979
45,8481554,Kaapo Kakko,R,NYR,35531,9,5,10,56,37,5,1,2,2773,31603,10,3.125,0.1305593490600586,1,0,0,0,1155,13,7,14,741,176,1629,0,0,0,1,2,0,0,0,69,1535,0,0,0.0,0,0,0,0,25,2,1,0,42,5,1021.0836
46,8471817,Ryan Reaves,R,NYR,31659,8,2,30,30,49,207,0,0,293,31355,30,0.0,0.1953125,0,0,0,0,11,10,-9,10,702,273,1921,0,0,4,0,3,11,0,0,16,1905,4,0,0,0,0,0,0,0,0,-2,0,45,7,1015.2979
47,8475184,Chris Kreider,L,NYR,63676,15,38,20,186,56,107,19,25,10337,48251,20,22.23107894912568,48.723063911483514,6,0,2,2,5088,26,18,53,1295,925,3284,1,4,0,10,3,3,2,2,383,2375,0,8.3325,48.125,2,0,0,0,526,2,2,5,76,87,1015.2979
48,8475735,Greg McKegg,C,NYR,22720,3,1,4,19,34,43,0,0,101,20044,4,24.1730312397331,0.390625,0,0,0,1,2575,20,-8,4,516,84,833,0,0,0,1,1,0,0,0,0,714,0,0.0,0.0,0,0,0,0,119,1,-1,0,18,0,1015.2979
49,8475747,Patrik Nemeth,D,NYR,42911,2,1,16,37,42,69,0,0,182,37539,16,0.0,25.0,0,0,0,0,5190,76,-8,3,939,180,2601,0,1,4,3,3,5,0,0,16,2406,4,0,25.0,0,0,0,0,179,3,3,1,54,23,1015.2979
50,8476458,Ryan Strome,C,NYR,57730,27,12,57,111,52,29,2,10,8986,47002,57,50.18173868186061,6.7676925448504335,4,0,0,0,1742,15,2,39,1119,415,3637,1,1,2,7,3,2,0,0,400,3081,2,44.69375,4.1625,0,0,0,0,156,0,3,2,77,25,1015.2979
51,8476459,Mika Zibanejad,C,NYR,66970,36,22,10,166,56,41,11,22,10392,50278,10,45.22949558784957,15.281792761108186,1,0,0,3,6300,37,20,58,1328,702,3456,2,2,0,12,3,2,0,0,401,2457,0,38.519999999999996,14.6,0,0,0,0,598,2,3,4,79,42,1015.2979
52,8476624,Barclay Goodrow,C,NYR,53940,11,12,40,79,53,94,0,0,1850,44177,40,48.44986089083251,50.809467679292005,2,0,1,2,7913,40,8,23,1115,375,2984,0,1,5,6,3,6,0,0,238,2164,5,43.035,50.0,0,0,0,0,582,4,0,1,66,22,1015.2979
53,8476885,Jacob Trouba,D,NYR,75861,20,8,78,147,56,153,1,3,4314,64605,78,0.0,0.001526070954332681,1,0,0,1,6942,127,13,28,1576,605,3678,4,0,7,4,3,9,0,0,217,3025,7,0,0.0,0,0,0,0,436,8,4,4,73,45,1015.2979
54,8477380,Jonny Brodzinski,C,NYR,4102,0,0,4,4,7,2,0,0,47,3716,4,41.04,0.0,0,0,0,0,339,2,2,0,104,12,1489,0,0,2,1,2,0,0,0,0,1150,2,35.415,0.0,0,0,0,0,339,1,1,0,39,4,1015.2979
55,8478211,Dryden Hunt,L,NYR,37178,7,3,41,60,51,119,0,0,817,36275,41,3.9306640625,1.341104507446289e-05,1,0,0,0,86,11,-5,10,782,236,2908,1,0,2,5,3,6,0,0,0,2888,2,0.0,0.0,0,0,0,0,20,1,4,1,63,24,1015.2979
56,8478550,Artemi Panarin,L,NYR,59654,46,15,16,124,51,12,5,27,9471,50149,16,0.0,14.156929717791286,5,1,0,0,34,12,4,61,1040,574,3770,4,1,2,3,3,0,0,2,416,3354,2,0,12.5,0,0,0,0,0,0,3,5,70,35,1015.2979
57,8479323,Adam Fox,D,NYR,77633,48,7,14,96,53,25,0,24,9693,60638,14,0.0,0.024414264661913876,1,0,1,2,7302,107,12,55,1521,554,4312,5,0,0,4,3,1,0,2,388,3268,0,0,0.0,0,0,0,0,656,5,1,5,90,36,1015.2979
58,8479324,Ryan Lindgren,D,NYR,65138,7,4,30,48,53,94,0,0,295,57243,30,0.0,0.008189866691827774,1,0,0,0,7600,115,17,11,1425,353,3805,1,0,2,3,3,3,0,0,0,3161,2,0,0.0,0,0,0,0,644,9,-1,1,84,17,1015.2979
59,8479328,Julien Gauthier,R,NYR,25894,3,3,4,60,42,88,0,0,1094,24800,4,12.5,0.0986732304096222,1,0,0,0,0,13,-4,6,578,193,984,0,0,0,3,2,6,0,0,0,984,0,0,0.0,0,0,0,0,0,1,1,0,20,12,1015.2979
60,8479333,Libor Hajek,D,NYR,11803,1,0,8,12,15,7,0,0,14,11590,8,0.0,0.0,0,0,0,0,199,24,-6,1,266,35,472,0,0,0,1,1,0,0,0,0,472,0,0,0.0,0,0,0,0,0,0,0,0,10,1,1015.2979
61,8479364,Tim Gettinger,L,NYR,3262,0,0,0,2,6,15,0,0,11,3221,0,0.0,0.0,0,0,0,0,30,4,1,0,80,23,387,0,0,0,0,1,2,0,0,0,357,0,0,0,0,0,0,0,30,0,0,0,11,2,1015.2979
62,8480078,Filip Chytil,C,NYR,33330,8,6,12,86,44,15,0,1,2901,30369,12,35.13966229177287,8.89418832053925,1,0,0,0,60,17,0,14,698,198,2273,1,1,2,7,3,0,0,0,205,2066,2,20.8325,8.325,1,0,0,0,2,4,2,2,48,35,1015.2979
63,8480289,Morgan Barron,C,NYR,6938,1,0,4,9,13,28,0,0,20,6851,4,46.044091796875,0.0,0,0,0,0,67,3,-1,1,166,42,392,0,0,0,0,1,1,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,9,1,1015.2979
64,8480817,K'Andre Miller,D,NYR,67852,7,4,20,60,56,80,0,0,1544,61980,20,0.0,0.2845718491822481,1,0,0,0,4328,64,8,11,1434,282,3677,0,0,0,4,3,4,0,0,205,3063,0,0,0.0,0,0,0,0,409,3,3,0,71,17,1015.2979
65,8482073,Braden Schneider,D,NYR,18073,4,1,0,17,19,31,0,1,84,17136,0,0.0,0.03251953125,0,0,0,0,853,21,3,5,374,99,2754,0,0,0,3,3,4,0,0,16,2666,0,0,0.0,0,0,0,0,72,4,2,0,57,15,1015.2979
66,8482109,Alexis Lafrenière,L,NYR,45029,5,13,31,72,54,80,0,0,4151,40724,31,1.807451934814453,12.614452164887917,4,0,0,0,154,19,2,18,937,313,2644,1,1,4,6,3,3,0,0,189,2455,4,0,6.25,0,0,0,0,0,0,2,2,61,23,1015.2979
67,8470775,Nate Thompson,C,PHI,13285,0,1,29,7,19,29,0,0,78,10664,29,50.69234292984009,1.5625,0,0,0,0,2543,8,-8,1,358,34,2161,0,0,0,0,3,5,0,0,40,1792,0,44.39875,0,0,0,0,0,329,0,-4,0,59,-3,1128.8564
68,8475176,Ryan Ellis,D,PHI,5473,4,1,0,6,4,1,0,2,398,4496,0,0.0,25.0,0,0,0,0,579,6,2,5,117,43,1125,1,0,0,2,1,0,0,1,149,976,0,0,0.0,0,0,0,0,0,2,-1,1,24,8,843.6101
69,8476461,Sean Couturier,C,PHI,35472,11,6,14,79,29,22,2,5,4930,26813,14,51.81805060938001,3.1250306740403175,2,0,0,1,3729,18,-6,17,739,233,3980,1,0,2,6,3,2,0,0,246,3438,2,44.114999999999995,0.0,0,0,0,0,296,4,0,1,81,16,944.3584
70,8471735,Keith Yandle,D,PHI,48702,14,1,10,82,55,19,1,10,8040,40618,10,0.0,1.5625,0,0,0,0,44,30,-31,15,1104,159,2581,1,0,0,3,3,0,0,1,403,2167,0,0,0.0,0,0,0,0,11,2,0,1,58,11,996.9919
71,8473512,Claude Giroux,C,PHI,60346,23,17,16,138,52,41,3,12,9722,47898,16,58.86992304193699,3.2644585921856866,0,0,0,0,2726,12,-13,40,1355,407,3808,1,0,0,7,3,5,0,1,470,3123,0,50.59375,0.0,0,0,0,0,215,2,-3,1,77,14,996.9919
72,8473544,Derick Brassard,C,PHI,19797,7,5,8,34,24,42,1,2,2934,16816,8,53.070619597435,17.053594970703124,0,0,0,0,47,2,7,12,490,162,2526,0,1,2,7,3,8,0,0,335,2177,2,46.272499999999994,16.65,0,0,0,0,14,0,1,1,66,23,996.9919
73,8474027,Justin Braun,D,PHI,66098,10,4,32,61,55,70,0,0,201,58030,32,0.0,0.6183502199084614,0,0,0,0,7867,101,0,14,1489,296,3262,0,0,0,2,3,3,0,0,57,2839,0,0,0.0,0,0,0,0,366,4,-2,0,70,5,996.9919
74,8474037,James van Riemsdyk,L,PHI,53946,9,12,16,119,55,21,7,7,8750,45168,16,62.890625,8.353801404924024,4,0,0,0,28,16,-28,21,1170,318,2586,0,1,0,6,3,0,1,1,459,2116,0,0,8.325,0,0,0,0,11,1,-2,1,60,19,996.9919
75,8474715,Cam Atkinson,R,PHI,60926,22,20,8,167,55,17,2,5,8802,46184,8,6.9659375,36.49948181343054,6,1,3,3,5940,36,8,42,1394,560,3436,1,2,0,11,3,0,0,0,465,2605,0,0,33.35,1,0,0,0,366,1,1,3,78,40,996.9919
76,8475246,Kevin Connauton,D,PHI,20089,0,0,2,21,27,50,0,0,53,19547,2,0.0,0.0,0,0,0,0,489,23,1,0,481,96,597,0,0,0,2,1,3,0,0,0,597,0,0,0.0,0,0,0,0,0,1,0,0,15,6,996.9919
77,8475763,Kevin Hayes,C,PHI,19986,7,3,14,44,21,11,1,2,2877,16894,14,41.395577363967895,0.7915237426757813,0,0,0,1,215,7,-11,10,442,98,973,1,0,0,3,1,2,0,0,280,693,0,25.0,0.0,0,0,0,0,0,0,1,1,21,11,996.9919
78,8476372,Nick Seeler,D,PHI,28624,2,1,24,25,36,65,0,0,148,26909,24,0.0,6.25,0,0,0,0,1567,51,-2,3,702,151,1710,0,0,0,1,2,3,0,0,4,1644,0,0,0.0,0,0,0,0,62,2,0,0,43,6,996.9919
79,8476872,Scott Laughton,C,PHI,51960,15,11,27,90,52,113,0,1,1217,45334,27,62.014808168462594,25.536967548177564,1,1,2,2,5409,42,-8,26,1260,387,3250,1,1,2,3,3,9,0,0,112,2853,2,54.39125,25.0,0,0,0,0,285,5,-2,2,77,23,996.9919
80,8477499,Rasmus Ristolainen,D,PHI,61432,11,2,24,72,48,171,0,0,1857,53901,24,0.0,0.19531548023223877,0,0,0,0,5674,84,-11,13,1329,361,4281,0,0,4,5,3,10,0,0,410,3553,4,0,0.0,0,0,0,0,318,8,0,0,86,23,996.9919
81,8477887,Patrick Brown,C,PHI,18735,3,3,0,38,26,55,0,0,86,15813,0,80.69257423549891,8.96220703125,0,0,0,0,2836,19,-3,6,474,136,2012,0,1,0,6,3,7,0,0,43,1661,0,74.16624999999999,8.325,0,0,0,0,308,1,-1,1,54,18,996.9919
82,8477948,Travis Sanheim,D,PHI,72017,16,4,18,83,53,36,0,0,1248,64219,18,0.0,0.29272942543029784,1,1,0,0,6550,80,1,20,1521,299,4371,1,0,0,5,3,2,0,0,90,3897,0,0,0.0,0,0,0,0,384,7,-3,1,88,12,996.9919
83,8478051,Max Willman,C,PHI,24034,2,2,16,50,34,42,0,0,64,23059,16,75.0,0.00011920928955078125,0,0,0,0,911,8,-11,4,582,98,1016,1,0,0,4,2,3,0,0,13,1003,0,0,0.0,0,0,0,0,0,0,-1,1,27,9,996.9919
84,8478067,Oskar Lindblom,L,PHI,46499,11,9,22,96,54,59,0,1,2271,41235,22,69.384765625,52.12274535186589,0,0,0,0,2993,37,-2,20,1133,288,2448,0,1,8,4,3,5,0,0,8,2402,8,50.0,50.0,0,0,0,0,38,3,0,1,63,18,996.9919
85,8478439,Travis Konecny,R,PHI,55925,23,9,42,143,53,67,2,7,8445,47330,42,20.8251953125,6.275939941900722,1,0,0,0,150,24,-15,32,1218,390,3405,0,1,6,11,3,4,0,0,397,3000,6,0,6.25,0,0,0,0,8,2,-4,1,74,15,996.9919
86,8478500,Ivan Provorov,D,PHI,78373,14,5,20,98,52,40,1,4,7806,62346,20,0.0,0.012397781983599998,1,1,0,2,8221,107,-10,19,1580,337,4249,0,0,0,5,3,5,0,0,464,3445,0,0,0.0,0,0,0,0,340,4,0,0,85,14,996.9919
87,8479772,Zack MacEwen,C,PHI,30080,4,1,63,51,53,114,0,0,601,29479,63,29.645156860351562,7.450580596923828e-07,1,0,0,0,0,22,-12,5,749,195,1550,1,0,0,4,3,9,0,0,17,1533,0,0.0,0.0,0,0,0,0,0,0,-1,1,39,15,996.9919
88,8479933,Gerry Mayhew,C,PHI,14936,0,6,8,30,20,33,1,1,956,13980,8,15.625,6.2353515625,0,0,0,0,0,9,-5,6,378,108,1438,0,0,0,1,2,3,0,0,111,1327,0,0.0,0.0,0,0,0,0,0,0,-1,0,37,2,996.9919
89,8480797,Joel Farabee,L,PHI,38850,11,11,17,65,37,54,1,1,5237,30528,17,13.336181640625,0.16927826274186372,0,0,1,1,3085,20,3,22,875,275,3551,3,0,0,6,3,7,0,0,454,2855,0,0.0,0.0,0,0,0,0,242,2,1,3,76,29,996.9919
90,8475722,Jason Zucker,L,PIT,28950,7,6,10,88,31,51,2,2,3433,25485,10,1.70083984375,14.304067708551884,0,0,0,0,32,15,1,13,578,240,936,0,2,0,7,1,3,1,1,100,836,0,0,14.3,0,0,0,0,0,0,0,2,19,32,1360.3545
91,8476875,Mike Matheson,D,PIT,54759,14,7,16,86,50,67,0,1,1170,52748,16,0.0,0.7955392839343404,5,0,0,0,841,49,5,21,1128,362,1144,0,0,0,1,1,2,0,0,0,1084,0,0,0.0,0,0,0,0,60,0,0,0,26,3,1001.8979999999999
92,8476927,Teddy Blueger,C,PIT,37609,9,8,6,63,40,53,0,0,147,32424,6,45.562999680924456,50.12401407365687,0,0,1,1,5038,19,7,17,847,243,2516,1,1,0,1,4,6,0,0,1,2169,0,40.15125,50.0,0,0,0,0,346,1,2,2,58,22,1360.3545
93,8478074,Anthony Angello,R,PIT,319,0,0,0,2,1,1,0,0,0,319,0,0.0,0.0,0,0,0,0,0,0,0,0,8,3,319,0,0,0,2,1,1,0,0,0,319,0,0,0.0,0,0,0,0,0,0,0,0,8,3,935.7499999999999
94,8470604,Jeff Carter,C,PIT,55252,16,13,28,148,51,71,1,4,7062,44443,28,49.22450678609907,0.03576827827526472,2,1,0,0,3747,31,-5,29,1202,418,2029,0,0,0,1,2,3,0,0,136,1670,0,35.8675,0.0,0,0,0,0,223,1,1,0,50,7,610.2531
95,8470619,Brian Boyle,C,PIT,28218,3,6,23,63,44,60,0,0,186,23366,23,54.2210638647177,0.7977959726937115,1,0,1,1,4666,25,-1,9,690,214,1465,0,0,0,1,2,2,0,0,0,1301,0,40.625,0.0,0,0,0,0,164,0,0,0,38,3,610.2531
